marathon,age,ageRand,gender,clocktime,chiptime,split_10k,split_half,split_30k,split_40k
NYC_2011,40.0,40.17,F,365.85,303.8,68.03,147.85,211.07,289.17
NYC_2011,33.0,33.45,M,370.6667,303.8167,64.62,134.9,200.32,287.18
NYC_2011,26.0,26.27,M,369.7833,303.8167,70.27,151.35,215.17,288.15
NYC_2011,42.0,42.32,F,336.95,303.8167,64.9,143.9,211.07,287.88
NYC_2011,52.0,52.61,M,371.05,303.8333,63.1,137.87,200.58,287.97
NYC_2011,32.0,32.77,F,364.15,303.8333,63.55,138.55,202.28,286.35
NYC_2011,62.0,62.48,M,371.1833,303.8333,62.9,137.03,203.4,286.77
NYC_2011,37.0,37.88,F,365.15,303.85,71.43,149.78,213.98,287.53
NYC_2011,37.0,37.57,F,364.1167,303.85,62.13,137.2,209.58,287.88
NYC_2011,47.0,47.19,M,334.3667,303.8667,64.53,140.55,208.77,287.52
NYC_2011,32.0,32.72,F,369.5333,303.8667,68.1,148.38,214.08,288.55
NYC_2011,45.0,45.32,M,364.2667,303.8667,60.03,135.13,207.3,288.53
NYC_2011,40.0,40.62,M,334.5667,303.8667,65.63,139.63,207.95,288.27
NYC_2011,33.0,33.82,M,338.75,303.8667,59.62,131.13,198.05,284.1
NYC_2011,32.0,32.61,F,365.8667,303.8833,66.03,144.98,210.82,288.87
